#,Fraud Instance,Damaged Item,Item Not Avaiable,Item Not In Stock,Product Care Plan,Claim Amount,Registered Online,Age Group,Marital Status,Owns a Vehicle,Accomodation Type,Height (cms)
2573,0,0,0,1,1,$347 ,0,32,In-Relationship,1,Staying with Family,158
2574,0,1,0,0,1,$111 ,1,45,In-Relationship,1,Staying with Family,160
2575,0,1,1,0,0,$110 ,0,37,"Unmarried,",1,Rented,164
2576,0,1,0,0,1,$65 ,0,18,"Unmarried,",1,Owns a house,178
2577,0,1,0,1,0,$92 ,1,46,In-Relationship,1,Rented,154
2578,1,1,0,0,0,$165 ,1,30,In-Relationship,0,Staying with Family,182
2579,1,1,0,0,0,$50 ,1,28,"Unmarried,",1,Owns a house,167
2580,0,0,0,1,1,$349 ,0,32,In-Relationship,0,Owns a house,151
2581,0,0,1,1,0,$81 ,1,46,"Unmarried,",0,Owns a house,189
2582,0,1,0,0,1,$131 ,1,20,In-Relationship,1,Staying with Family,153
2583,0,0,1,0,1,$276 ,1,32,"Unmarried,",0,Rented,154
2584,1,0,0,1,0,$54 ,1,47,In-Relationship,0,Staying with Family,155
2585,0,1,0,0,1,$257 ,0,33,"Unmarried,",0,Staying with Family,150
2586,0,1,0,0,1,$39 ,1,40,In-Relationship,0,Rented,181
2587,0,1,0,1,0,$121 ,0,20,"Unmarried,",0,Rented,157
2588,0,0,1,1,0,$248 ,0,28,Married,0,Rented,173
2589,0,0,1,1,0,$167 ,0,32,In-Relationship,1,Owns a house,173
2590,0,0,0,1,1,$102 ,1,34,"Unmarried,",1,Rented,164
2591,1,0,0,0,1,$57 ,0,55,In-Relationship,1,Rented,168
2592,1,0,1,0,0,$324 ,1,42,In-Relationship,1,Owns a house,186
2593,0,1,0,1,0,$143 ,1,32,In-Relationship,1,Owns a house,182
2594,1,1,0,0,0,$225 ,0,24,In-Relationship,1,Rented,168
2595,0,1,0,1,0,$351 ,1,50,In-Relationship,0,Owns a house,150
2596,0,1,0,0,1,$67 ,0,51,"Unmarried,",0,Owns a house,168
2597,0,0,1,1,0,$37 ,1,30,"Unmarried,",0,Owns a house,159
2598,1,1,0,0,0,$142 ,1,19,"Unmarried,",1,Owns a house,163
2599,0,1,0,0,1,$40 ,1,48,Married,1,Staying with Family,154
2600,1,0,0,1,0,$226 ,0,49,In-Relationship,1,Staying with Family,184
2601,0,1,0,1,0,$306 ,0,39,Married,0,Owns a house,157
2602,0,0,0,1,1,$112 ,1,30,In-Relationship,1,Owns a house,153
2603,0,1,0,1,0,$161 ,0,41,Married,0,Owns a house,187
2604,0,1,0,0,1,$344 ,0,38,"Unmarried,",1,Staying with Family,151
2605,0,0,0,1,1,$251 ,0,29,In-Relationship,1,Rented,168
2606,0,1,0,1,0,$218 ,1,42,"Unmarried,",0,Owns a house,176
2607,0,0,1,0,1,$181 ,0,38,In-Relationship,0,Rented,170
2608,0,1,1,0,0,$103 ,0,22,"Unmarried,",0,Owns a house,163
2609,0,1,0,1,0,$127 ,1,18,In-Relationship,0,Staying with Family,169
2610,1,0,1,0,0,$164 ,1,54,"Unmarried,",1,Rented,186
2611,1,1,0,0,0,$79 ,0,55,In-Relationship,0,Owns a house,157
2612,0,1,0,0,1,$284 ,0,30,"Unmarried,",0,Staying with Family,182
2613,0,1,0,1,0,$234 ,0,18,Married,1,Rented,183
2614,1,1,0,0,0,$274 ,0,34,In-Relationship,1,Staying with Family,185
2615,1,1,0,0,0,$184 ,0,27,"Unmarried,",1,Staying with Family,163
2616,1,1,0,0,0,$333 ,0,52,In-Relationship,0,Owns a house,164
2617,1,0,0,0,1,$51 ,1,48,In-Relationship,0,Rented,154
2618,1,1,0,0,0,$158 ,1,32,"Unmarried,",0,Staying with Family,163
2619,0,0,1,1,0,$217 ,0,31,In-Relationship,0,Rented,153
2620,1,1,0,0,0,$331 ,0,50,"Unmarried,",1,Owns a house,162
2621,1,0,0,0,1,$343 ,1,38,"Unmarried,",1,Owns a house,181
2622,1,1,0,0,0,$89 ,1,43,In-Relationship,0,Rented,153
2623,1,1,0,0,0,$139 ,1,55,Married,0,Staying with Family,165
2624,0,0,1,1,0,$122 ,1,49,"Unmarried,",0,Owns a house,151
2625,0,0,0,1,1,$66 ,0,41,"Unmarried,",1,Rented,162
2626,0,1,0,1,0,$261 ,0,19,In-Relationship,0,Rented,160
2627,1,0,0,1,0,$319 ,1,55,"Unmarried,",1,Owns a house,170
2628,1,0,1,0,0,$310 ,1,23,Married,1,Rented,185
2629,0,1,0,0,1,$326 ,1,37,"Unmarried,",1,Staying with Family,170
2630,1,1,0,0,0,$221 ,0,29,"Unmarried,",1,Rented,166
2631,1,0,0,1,0,$67 ,1,50,"Unmarried,",1,Owns a house,171
2632,1,1,0,0,0,$346 ,1,23,In-Relationship,0,Owns a house,167
2633,1,0,0,1,0,$350 ,0,51,In-Relationship,1,Rented,187
2634,0,1,0,1,0,$96 ,0,23,In-Relationship,0,Owns a house,181
2635,0,1,0,0,1,$183 ,1,26,"Unmarried,",1,Staying with Family,158
2636,0,1,0,1,0,$316 ,1,53,"Unmarried,",1,Rented,179
2637,0,1,1,0,0,$61 ,0,19,Married,1,Rented,162
2638,0,1,0,1,0,$230 ,0,25,Married,0,Rented,185
2639,1,0,0,1,0,$123 ,0,50,In-Relationship,1,Owns a house,190
2640,1,1,0,0,0,$227 ,0,36,Married,0,Staying with Family,178
2641,0,1,1,0,0,$230 ,1,42,In-Relationship,1,Owns a house,185
2642,0,1,0,1,0,$232 ,0,36,Married,1,Rented,151
2643,1,1,0,0,0,$151 ,0,40,"Unmarried,",1,Rented,162
2644,0,1,0,1,0,$65 ,0,53,In-Relationship,1,Rented,154
2645,1,0,0,1,0,$102 ,0,52,In-Relationship,1,Staying with Family,173
2646,1,1,0,0,0,$354 ,1,18,"Unmarried,",0,Staying with Family,159
2647,1,0,0,1,0,$308 ,0,51,Married,0,Staying with Family,190
2648,0,0,0,1,1,$270 ,1,25,In-Relationship,1,Staying with Family,153
2649,0,1,0,1,0,$35 ,0,44,In-Relationship,0,Rented,155
2650,0,1,0,0,1,$284 ,1,30,"Unmarried,",1,Rented,176
2651,0,1,0,1,0,$50 ,1,44,"Unmarried,",0,Owns a house,169
2652,0,1,1,0,0,$78 ,1,52,In-Relationship,1,Rented,186
2653,0,1,0,0,1,$323 ,1,53,In-Relationship,0,Owns a house,163
2654,0,1,0,1,0,$255 ,1,45,Married,1,Staying with Family,185
2655,0,1,0,1,0,$177 ,0,44,Married,1,Owns a house,176
2656,1,1,0,0,0,$294 ,0,44,"Unmarried,",0,Owns a house,182
2657,1,1,0,0,0,$273 ,0,48,"Unmarried,",0,Rented,178
2658,0,1,0,1,0,$50 ,0,42,Married,1,Rented,170
2659,1,1,0,0,0,$317 ,1,41,Married,1,Owns a house,156
2660,0,1,0,1,0,$264 ,1,26,Married,1,Staying with Family,151
2661,0,1,0,0,1,$124 ,0,19,"Unmarried,",0,Rented,157
2662,1,1,0,0,0,$68 ,1,55,"Unmarried,",0,Staying with Family,163
2663,1,0,0,1,0,$246 ,1,50,Married,0,Owns a house,151
2664,1,0,0,1,0,$48 ,1,26,Married,0,Owns a house,152
2665,0,1,0,1,0,$38 ,1,23,In-Relationship,0,Rented,179
2666,0,1,0,1,0,$156 ,0,44,In-Relationship,0,Staying with Family,163
2667,0,1,0,0,1,$149 ,0,46,In-Relationship,1,Staying with Family,181
2668,0,1,0,0,1,$115 ,1,36,Married,0,Rented,165
2669,0,1,0,1,0,$142 ,1,20,Married,1,Staying with Family,175
2670,1,0,0,1,0,$192 ,1,32,"Unmarried,",1,Owns a house,161
2671,0,1,0,1,0,$120 ,0,48,Married,0,Rented,167
2672,0,1,0,1,0,$74 ,0,44,"Unmarried,",0,Rented,181
2673,0,1,0,0,1,$35 ,1,19,In-Relationship,1,Staying with Family,151
2674,0,1,0,0,1,$336 ,1,42,"Unmarried,",0,Rented,169
2675,1,1,0,0,0,$265 ,1,18,"Unmarried,",1,Staying with Family,181
2676,0,1,1,0,0,$51 ,0,33,Married,0,Staying with Family,166
2677,1,0,0,1,0,$58 ,0,26,Married,1,Staying with Family,175
2678,0,1,0,1,0,$145 ,1,53,"Unmarried,",0,Rented,179
2679,1,0,0,1,0,$325 ,0,50,Married,1,Owns a house,184
2680,0,1,0,0,1,$347 ,0,41,In-Relationship,1,Rented,173
2681,0,1,0,1,0,$178 ,0,18,"Unmarried,",0,Owns a house,181
2682,0,0,1,1,0,$307 ,0,51,"Unmarried,",0,Owns a house,189
2683,0,1,0,0,1,$243 ,1,29,"Unmarried,",0,Rented,186
2684,0,1,0,0,1,$299 ,0,53,"Unmarried,",0,Owns a house,150
2685,0,0,0,1,1,$246 ,0,54,"Unmarried,",0,Staying with Family,157
2686,1,0,0,0,1,$49 ,0,22,In-Relationship,1,Owns a house,171
2687,0,0,0,1,1,$111 ,1,25,Married,1,Staying with Family,173
2688,0,0,1,1,0,$221 ,0,29,"Unmarried,",0,Owns a house,182
2689,0,1,0,1,0,$212 ,1,36,Married,0,Owns a house,158
2690,0,1,1,0,0,$111 ,1,24,"Unmarried,",0,Owns a house,161
2691,1,1,0,0,0,$140 ,1,52,"Unmarried,",0,Rented,186
2692,0,1,0,0,1,$145 ,0,43,Married,1,Staying with Family,157
2693,0,1,0,1,0,$88 ,1,25,"Unmarried,",0,Staying with Family,160
2694,0,1,1,0,0,$318 ,1,25,In-Relationship,0,Owns a house,160
2695,1,0,1,0,0,$319 ,1,46,"Unmarried,",1,Owns a house,187
2696,1,0,0,1,0,$194 ,1,42,In-Relationship,1,Owns a house,164
2697,0,1,0,1,0,$145 ,1,39,"Unmarried,",1,Staying with Family,190
2698,1,1,0,0,0,$136 ,1,38,Married,0,Staying with Family,175
2699,0,1,0,1,0,$191 ,0,50,"Unmarried,",0,Owns a house,185
2700,0,1,0,0,1,$327 ,0,46,Married,0,Owns a house,169
2701,1,1,0,0,0,$159 ,0,25,Married,0,Rented,182
2702,0,1,0,0,1,$128 ,0,22,In-Relationship,1,Rented,153
2703,0,1,0,0,1,$120 ,1,23,"Unmarried,",0,Owns a house,150
2704,0,1,0,1,0,$276 ,0,31,"Unmarried,",0,Rented,186
2705,0,1,0,1,0,$226 ,0,30,"Unmarried,",1,Owns a house,164
2706,1,1,0,0,0,$137 ,1,51,In-Relationship,0,Owns a house,185
2707,1,1,0,0,0,$263 ,1,30,Married,0,Rented,187
2708,0,1,0,1,0,$76 ,1,25,Married,1,Owns a house,152
2709,1,1,0,0,0,$352 ,1,44,Married,0,Rented,179
2710,1,0,1,0,0,$192 ,0,39,Married,1,Staying with Family,178
2711,1,1,0,0,0,$273 ,0,29,"Unmarried,",0,Staying with Family,179
2712,0,1,0,1,0,$133 ,0,44,"Unmarried,",0,Owns a house,177
2713,0,1,0,0,1,$215 ,0,51,In-Relationship,0,Staying with Family,167
2714,1,0,0,0,1,$164 ,1,45,Married,1,Owns a house,180
2715,1,0,1,0,0,$122 ,1,18,Married,1,Owns a house,188
2716,0,1,0,1,0,$159 ,1,23,Married,0,Owns a house,156
2717,0,1,0,0,1,$245 ,0,31,"Unmarried,",0,Rented,179
2718,1,1,0,0,0,$176 ,0,52,Married,1,Owns a house,166
2719,0,1,0,1,0,$38 ,0,30,"Unmarried,",1,Staying with Family,185
2720,0,1,1,0,0,$305 ,0,42,Married,0,Rented,190
2721,0,1,0,1,0,$172 ,1,29,"Unmarried,",0,Staying with Family,175
2722,0,1,0,0,1,$36 ,1,47,Married,0,Owns a house,154
2723,0,1,0,0,1,$334 ,1,37,Married,1,Owns a house,181
2724,1,1,0,0,0,$349 ,1,44,"Unmarried,",1,Owns a house,150
2725,0,1,1,0,0,$234 ,1,52,"Unmarried,",0,Staying with Family,188
2726,0,1,1,0,0,$314 ,0,28,"Unmarried,",0,Staying with Family,187
2727,0,0,1,1,0,$59 ,1,30,In-Relationship,0,Owns a house,158
2728,0,1,0,0,1,$138 ,1,36,In-Relationship,1,Rented,177
2729,1,0,0,1,0,$352 ,1,38,Married,0,Staying with Family,176
2730,1,0,0,1,0,$44 ,0,54,Married,1,Staying with Family,177
2731,1,1,0,0,0,$337 ,1,35,"Unmarried,",0,Owns a house,184
2732,1,0,0,1,0,$354 ,0,27,Married,0,Staying with Family,165
2733,1,1,0,0,0,$262 ,1,36,"Unmarried,",0,Staying with Family,158
2734,1,0,0,1,0,$125 ,1,48,Married,0,Staying with Family,169
2735,1,1,0,0,0,$253 ,0,37,Married,1,Owns a house,161
2736,0,0,1,1,0,$348 ,1,26,Married,1,Owns a house,186
2737,0,0,0,1,1,$271 ,0,29,In-Relationship,0,Owns a house,183
2738,0,0,0,1,1,$327 ,1,48,Married,0,Rented,175
2739,1,1,0,0,0,$181 ,0,47,In-Relationship,1,Owns a house,181
2740,0,1,0,1,0,$199 ,0,38,In-Relationship,1,Staying with Family,153
2741,1,1,0,0,0,$267 ,1,26,"Unmarried,",0,Owns a house,172
2742,0,1,0,1,0,$227 ,1,33,Married,1,Staying with Family,187
2743,1,1,0,0,0,$344 ,0,18,In-Relationship,0,Rented,165
2744,1,0,0,1,0,$331 ,0,35,In-Relationship,1,Rented,161
2745,0,1,0,1,0,$189 ,1,20,"Unmarried,",0,Rented,155
2746,1,0,0,1,0,$314 ,0,48,Married,0,Staying with Family,152
2747,1,1,0,0,0,$173 ,0,36,Married,0,Rented,169
2748,0,0,0,1,1,$329 ,1,34,"Unmarried,",1,Staying with Family,184
2749,1,0,0,1,0,$99 ,0,49,In-Relationship,1,Owns a house,160
2750,0,1,0,0,1,$110 ,0,47,In-Relationship,1,Rented,158
2751,1,0,0,1,0,$256 ,0,39,"Unmarried,",0,Rented,161
2752,1,0,0,0,1,$64 ,0,24,"Unmarried,",1,Staying with Family,158
2753,1,1,0,0,0,$68 ,0,38,"Unmarried,",1,Rented,172
2754,1,0,0,1,0,$181 ,0,46,In-Relationship,1,Owns a house,178
2755,0,0,1,0,1,$167 ,0,23,"Unmarried,",1,Owns a house,182
2756,1,0,0,0,1,$106 ,1,35,Married,0,Rented,159
2757,0,1,1,0,0,$75 ,0,23,Married,1,Staying with Family,163
2758,0,1,0,1,0,$292 ,0,24,In-Relationship,1,Owns a house,184
2759,0,1,0,1,0,$138 ,1,20,In-Relationship,1,Rented,165
2760,1,1,0,0,0,$97 ,0,36,"Unmarried,",1,Rented,168
2761,1,0,1,0,0,$337 ,0,43,"Unmarried,",1,Rented,190
2762,1,0,0,1,0,$39 ,0,50,Married,1,Rented,184
2763,0,1,0,1,0,$46 ,1,52,Married,1,Staying with Family,183
2764,0,0,1,1,0,$345 ,0,19,"Unmarried,",0,Rented,173
2765,1,1,0,0,0,$134 ,0,29,In-Relationship,1,Rented,154
2766,0,1,0,1,0,$343 ,1,38,"Unmarried,",1,Owns a house,174
2767,1,0,0,1,0,$337 ,0,54,In-Relationship,0,Staying with Family,159
2768,0,1,0,0,1,$45 ,0,26,Married,0,Rented,169
2769,0,1,1,0,0,$94 ,0,26,In-Relationship,0,Rented,153
2770,0,1,0,0,1,$348 ,0,34,Married,0,Owns a house,165
2771,0,1,1,0,0,$223 ,0,36,In-Relationship,0,Staying with Family,164
2772,0,0,1,1,0,$348 ,1,28,"Unmarried,",1,Staying with Family,169
2773,0,1,0,1,0,$229 ,0,51,"Unmarried,",1,Staying with Family,185
2774,1,1,0,0,0,$39 ,1,48,Married,1,Owns a house,167
2775,1,1,0,0,0,$171 ,0,53,"Unmarried,",1,Owns a house,182
2776,1,1,0,0,0,$112 ,1,40,In-Relationship,0,Staying with Family,185
2777,0,1,0,0,1,$164 ,0,34,Married,0,Rented,158
2778,0,1,0,0,1,$355 ,1,41,In-Relationship,1,Staying with Family,164
2779,1,1,0,0,0,$332 ,0,24,Married,1,Rented,186
2780,0,1,0,0,1,$266 ,0,22,Married,0,Rented,186
2781,0,1,0,1,0,$79 ,0,54,Married,0,Rented,177
2782,1,0,0,1,0,$251 ,1,34,In-Relationship,1,Owns a house,152
2783,1,0,0,0,1,$237 ,0,38,In-Relationship,0,Owns a house,154
2784,0,1,0,1,0,$163 ,0,23,In-Relationship,1,Rented,155
2785,1,0,0,0,1,$241 ,0,29,Married,1,Staying with Family,167
2786,1,0,0,1,0,$117 ,1,24,Married,0,Owns a house,159
2787,1,0,0,1,0,$331 ,0,43,Married,1,Owns a house,190
2788,0,1,0,1,0,$158 ,1,39,Married,0,Staying with Family,188
2789,1,1,0,0,0,$260 ,1,53,"Unmarried,",0,Owns a house,153
2790,1,0,0,0,1,$148 ,0,35,Married,0,Staying with Family,190
2791,1,0,0,0,1,$297 ,1,48,Married,1,Owns a house,155
2792,1,0,0,1,0,$168 ,0,35,In-Relationship,1,Rented,163
2793,0,1,0,0,1,$285 ,1,53,"Unmarried,",0,Owns a house,170
2794,0,1,0,0,1,$216 ,1,30,"Unmarried,",0,Staying with Family,169
2795,1,0,0,1,0,$140 ,0,34,In-Relationship,1,Owns a house,176
2796,1,0,0,0,1,$332 ,1,37,Married,0,Rented,153
2797,1,0,0,1,0,$100 ,1,28,"Unmarried,",0,Owns a house,183
2798,0,1,0,0,1,$218 ,0,39,In-Relationship,0,Owns a house,157
2799,1,1,0,0,0,$204 ,1,53,In-Relationship,0,Staying with Family,159
2800,0,0,1,0,1,$279 ,1,36,In-Relationship,0,Owns a house,178
2801,0,1,0,1,0,$292 ,1,19,Married,1,Owns a house,152
2802,0,1,0,1,0,$296 ,1,18,"Unmarried,",1,Staying with Family,167
2803,1,0,0,0,1,$266 ,0,19,In-Relationship,0,Staying with Family,150
2804,0,1,0,1,0,$290 ,0,36,In-Relationship,0,Rented,161
2805,0,1,0,1,0,$36 ,1,30,Married,0,Rented,169
2806,0,0,1,0,1,$326 ,0,55,"Unmarried,",1,Owns a house,179
2807,1,1,0,0,0,$311 ,0,26,Married,0,Owns a house,154
2808,0,1,0,0,1,$72 ,1,27,Married,0,Owns a house,151
2809,0,1,0,1,0,$274 ,1,47,In-Relationship,0,Rented,150
2810,0,0,0,1,1,$299 ,0,22,Married,0,Owns a house,187
2811,1,0,0,0,1,$297 ,1,55,In-Relationship,1,Rented,169
2812,0,1,0,0,1,$308 ,0,53,Married,0,Rented,178
2813,1,1,0,0,0,$112 ,0,35,"Unmarried,",0,Rented,152
2814,0,1,0,0,1,$277 ,1,46,In-Relationship,0,Owns a house,182
2815,1,0,0,0,1,$148 ,1,31,"Unmarried,",1,Owns a house,153
2816,0,1,0,1,0,$61 ,1,52,"Unmarried,",0,Owns a house,161
2817,0,1,0,0,1,$293 ,0,36,In-Relationship,1,Staying with Family,177
2818,1,0,0,1,0,$226 ,1,46,Married,0,Rented,163
2819,0,1,0,0,1,$304 ,0,47,"Unmarried,",0,Owns a house,165
2820,0,0,1,1,0,$115 ,0,47,In-Relationship,0,Owns a house,188
2821,0,1,1,0,0,$105 ,0,33,Married,1,Owns a house,150
2822,0,1,0,1,0,$281 ,0,23,Married,0,Staying with Family,166
2823,0,1,0,0,1,$137 ,1,37,"Unmarried,",1,Staying with Family,181
2824,1,0,0,0,1,$271 ,0,41,"Unmarried,",1,Owns a house,171
2825,0,1,0,0,1,$119 ,1,48,"Unmarried,",1,Rented,190
2826,1,0,0,1,0,$280 ,1,21,In-Relationship,1,Rented,185
2827,1,1,0,0,0,$108 ,1,54,"Unmarried,",0,Owns a house,167
2828,1,1,0,0,0,$38 ,1,53,Married,1,Owns a house,152
2829,0,1,0,1,0,$323 ,0,40,"Unmarried,",0,Owns a house,176
2830,1,1,0,0,0,$336 ,0,33,Married,1,Staying with Family,156
2831,0,1,0,0,1,$250 ,0,32,In-Relationship,1,Rented,172
2832,0,1,0,0,1,$197 ,1,39,In-Relationship,1,Staying with Family,171
2833,0,0,0,1,1,$47 ,0,53,Married,0,Staying with Family,170
2834,0,1,0,1,0,$41 ,0,43,"Unmarried,",1,Rented,162
2835,1,0,0,0,1,$324 ,0,33,In-Relationship,1,Staying with Family,182
2836,0,1,0,0,1,$197 ,0,35,Married,0,Rented,185
2837,0,1,0,0,1,$205 ,1,23,In-Relationship,0,Owns a house,170
2838,0,1,0,1,0,$188 ,0,20,In-Relationship,1,Staying with Family,162
2839,1,0,0,1,0,$157 ,0,45,Married,1,Owns a house,182
2840,0,1,0,0,1,$152 ,0,53,"Unmarried,",0,Rented,186
2841,1,1,0,0,0,$82 ,0,26,In-Relationship,1,Staying with Family,152
2842,0,0,0,1,1,$205 ,0,35,"Unmarried,",0,Staying with Family,174
2843,1,0,0,1,0,$343 ,0,36,Married,1,Staying with Family,185
2844,1,1,0,0,0,$146 ,0,45,Married,1,Rented,150
2845,0,1,0,1,0,$174 ,1,19,In-Relationship,0,Owns a house,159
2846,0,1,0,1,0,$243 ,1,30,Married,0,Owns a house,168
2847,0,1,0,1,0,$280 ,1,24,Married,1,Staying with Family,174
2848,1,1,0,0,0,$227 ,1,37,"Unmarried,",1,Owns a house,180
2849,1,0,0,1,0,$101 ,1,25,In-Relationship,1,Owns a house,185
2850,1,1,0,0,0,$259 ,1,51,In-Relationship,0,Owns a house,176
2851,1,1,0,0,0,$287 ,1,50,In-Relationship,0,Staying with Family,154
2852,0,1,0,1,0,$264 ,1,32,"Unmarried,",0,Rented,161
2853,1,1,0,0,0,$353 ,1,40,Married,0,Rented,154
2854,0,1,0,1,0,$103 ,0,18,Married,0,Rented,182
2855,1,0,0,1,0,$87 ,1,22,Married,0,Staying with Family,161
2856,1,1,0,0,0,$128 ,0,27,In-Relationship,0,Rented,156
2857,1,0,0,1,0,$109 ,1,31,Married,0,Staying with Family,153
2858,1,0,0,0,1,$329 ,0,45,Married,1,Owns a house,151
2859,1,0,1,0,0,$145 ,0,39,Married,1,Staying with Family,158
2860,0,1,0,1,0,$174 ,1,27,In-Relationship,0,Staying with Family,154
2861,1,0,0,1,0,$37 ,0,43,Married,1,Staying with Family,170
2862,0,1,0,0,1,$288 ,0,30,Married,1,Rented,179
2863,0,0,1,1,0,$103 ,1,52,"Unmarried,",0,Owns a house,155
2864,1,1,0,0,0,$292 ,1,44,Married,0,Rented,183
2865,0,1,0,1,0,$225 ,1,33,In-Relationship,0,Staying with Family,151
2866,0,1,0,0,1,$266 ,0,52,Married,0,Rented,184
2867,0,1,0,0,1,$112 ,1,28,"Unmarried,",0,Owns a house,167
2868,0,0,1,1,0,$35 ,1,38,Married,0,Rented,155
2869,0,0,1,1,0,$295 ,1,24,Married,1,Owns a house,187
2870,1,0,0,0,1,$194 ,0,18,Married,0,Staying with Family,184
2871,1,0,1,0,0,$127 ,1,44,"Unmarried,",1,Rented,175
2872,1,0,0,1,0,$154 ,0,26,"Unmarried,",1,Owns a house,173
2873,0,1,0,1,0,$140 ,0,49,Married,1,Staying with Family,185
2874,0,1,0,0,1,$250 ,1,43,Married,0,Rented,188
2875,1,0,0,0,1,$40 ,1,54,"Unmarried,",1,Staying with Family,179
2876,0,1,0,1,0,$155 ,1,26,In-Relationship,1,Owns a house,185
2877,1,0,0,1,0,$57 ,1,31,Married,0,Staying with Family,158
2878,0,1,0,1,0,$127 ,0,43,In-Relationship,1,Rented,156
2879,0,0,1,1,0,$250 ,0,54,In-Relationship,0,Owns a house,165
2880,0,1,0,1,0,$126 ,1,47,In-Relationship,1,Owns a house,190
2881,0,1,0,0,1,$170 ,1,20,In-Relationship,0,Owns a house,178
2882,1,0,0,0,1,$168 ,1,31,In-Relationship,0,Rented,179
2883,1,1,0,0,0,$181 ,1,32,"Unmarried,",1,Rented,170
2884,1,0,0,1,0,$121 ,0,55,"Unmarried,",0,Owns a house,154
2885,1,0,0,1,0,$271 ,1,48,Married,1,Staying with Family,168
2886,1,1,0,0,0,$263 ,0,50,Married,0,Staying with Family,155
2887,1,0,0,0,1,$210 ,0,46,"Unmarried,",1,Owns a house,180
2888,1,1,0,0,0,$305 ,0,25,"Unmarried,",0,Owns a house,174
2889,0,1,0,0,1,$189 ,1,33,Married,0,Rented,165
2890,0,0,0,1,1,$137 ,1,27,"Unmarried,",1,Owns a house,178
2891,1,1,0,0,0,$82 ,1,18,"Unmarried,",0,Staying with Family,186
2892,1,1,0,0,0,$155 ,1,54,"Unmarried,",1,Staying with Family,179
2893,1,0,0,1,0,$255 ,1,22,Married,1,Owns a house,160
2894,1,1,0,0,0,$277 ,1,52,In-Relationship,1,Rented,161
2895,0,1,0,0,1,$147 ,1,52,"Unmarried,",1,Staying with Family,150
2896,0,1,0,1,0,$282 ,1,27,Married,0,Staying with Family,175
2897,0,1,0,1,0,$123 ,0,23,In-Relationship,0,Owns a house,182
2898,1,0,0,0,1,$353 ,0,38,In-Relationship,1,Rented,150
2899,0,1,0,0,1,$115 ,1,48,Married,1,Staying with Family,156
2900,1,0,0,1,0,$211 ,0,55,In-Relationship,1,Staying with Family,154
2901,1,1,0,0,0,$98 ,1,21,Married,1,Staying with Family,173
2902,0,0,1,1,0,$99 ,0,21,Married,0,Rented,183
2903,0,1,0,0,1,$42 ,0,30,Married,0,Owns a house,185
2904,1,0,0,1,0,$300 ,0,51,"Unmarried,",1,Rented,175
2905,0,1,0,1,0,$286 ,1,50,In-Relationship,0,Rented,154
2906,0,1,1,0,0,$109 ,1,55,In-Relationship,1,Staying with Family,184
2907,1,0,0,0,1,$157 ,0,38,"Unmarried,",0,Staying with Family,185
2908,0,1,0,0,1,$103 ,1,42,"Unmarried,",0,Rented,162
2909,0,0,1,1,0,$325 ,1,27,"Unmarried,",1,Rented,186
2910,1,0,0,0,1,$302 ,0,29,"Unmarried,",1,Rented,177
2911,0,1,0,1,0,$70 ,1,52,In-Relationship,0,Rented,162
2912,0,1,0,1,0,$260 ,0,36,In-Relationship,0,Owns a house,161
2913,1,0,0,1,0,$68 ,0,45,Married,0,Rented,180
2914,1,1,0,0,0,$257 ,1,35,In-Relationship,0,Rented,159
2915,1,0,0,1,0,$43 ,0,30,In-Relationship,0,Staying with Family,189
2916,0,1,0,0,1,$296 ,1,55,"Unmarried,",1,Staying with Family,177
2917,0,1,0,0,1,$231 ,1,21,Married,0,Rented,190
2918,1,0,0,1,0,$40 ,0,38,Married,0,Rented,166
2919,1,1,0,0,0,$275 ,1,31,In-Relationship,0,Staying with Family,152
2920,1,1,0,0,0,$245 ,0,19,In-Relationship,0,Owns a house,151
2921,1,1,0,0,0,$251 ,0,18,"Unmarried,",1,Staying with Family,159
2922,0,1,0,0,1,$172 ,1,28,Married,1,Owns a house,175
2923,0,0,0,1,1,$109 ,1,38,In-Relationship,0,Owns a house,168
2924,0,1,0,1,0,$232 ,1,26,Married,1,Rented,179
2925,0,0,1,1,0,$99 ,0,25,"Unmarried,",1,Staying with Family,151
2926,0,0,1,0,1,$266 ,0,42,In-Relationship,1,Staying with Family,178
2927,0,1,0,0,1,$246 ,0,22,Married,0,Rented,172
2928,0,1,1,0,0,$46 ,1,23,In-Relationship,0,Owns a house,176
2929,1,1,0,0,0,$243 ,0,36,In-Relationship,0,Rented,182
2930,1,1,0,0,0,$317 ,0,50,"Unmarried,",1,Staying with Family,178
2931,1,1,0,0,0,$174 ,1,33,"Unmarried,",0,Staying with Family,164
2932,1,1,0,0,0,$325 ,1,43,"Unmarried,",0,Staying with Family,165
2933,0,1,0,0,1,$71 ,1,45,"Unmarried,",1,Rented,184
2934,1,1,0,0,0,$110 ,0,27,In-Relationship,0,Staying with Family,159
2935,0,0,1,1,0,$121 ,1,45,In-Relationship,0,Staying with Family,188
2936,1,0,0,0,1,$88 ,1,39,In-Relationship,1,Staying with Family,172
2937,0,1,0,0,1,$99 ,0,48,Married,1,Staying with Family,151
2938,0,1,0,1,0,$334 ,1,54,In-Relationship,1,Owns a house,154
2939,0,1,0,1,0,$166 ,1,22,In-Relationship,1,Staying with Family,167
2940,1,1,0,0,0,$246 ,0,55,Married,0,Rented,183
